Training Accuracy,Validation Accuracy,Training Loss,Validation Loss
0.9564743041992188,0.946704089641571,0.1433853656053543,0.2530378997325897
0.9577208757400513,0.9504441618919373,0.13851024210453033,0.26554110646247864
0.9565781950950623,0.9406264424324036,0.14237873256206512,0.27739042043685913
0.9590193629264832,0.946704089641571,0.13897757232189178,0.26504039764404297
0.9585519433021545,0.9424964785575867,0.13663676381111145,0.27814504504203796
0.958448052406311,0.9457690715789795,0.137390598654747,0.2676430642604828
0.9533059597015381,0.9373539090156555,0.1543828845024109,0.2964099049568176
0.958240270614624,0.9434314966201782,0.1401188224554062,0.2795918583869934
0.9586557745933533,0.9485741257667542,0.1354690045118332,0.28122419118881226
0.9597465395927429,0.948106586933136,0.13194724917411804,0.2599940001964569
0.9600062370300293,0.951379120349884,0.13516221940517426,0.2614362835884094
0.9593310356140137,0.9453015327453613,0.133955717086792,0.28365835547447205
0.9597465395927429,0.9518466591835022,0.13445544242858887,0.2708580493927002
0.9587077498435974,0.9429640173912048,0.13947443664073944,0.2969713509082794
0.9586038589477539,0.9532491564750671,0.1365731954574585,0.26803743839263916
0.9602140188217163,0.9438990354537964,0.1284802407026291,0.26987433433532715
0.9595387578010559,0.9429640173912048,0.13355647027492523,0.2631170153617859
0.9562665820121765,0.9424964785575867,0.147869274020195,0.26849156618118286
0.9579286575317383,0.9490416049957275,0.13487699627876282,0.28139472007751465
0.9601101279258728,0.9438990354537964,0.13078486919403076,0.260191410779953
0.9599023461341858,0.9340813755989075,0.13297167420387268,0.31726911664009094
0.9606295228004456,0.9476391077041626,0.13194532692432404,0.26793867349624634
0.9619280099868774,0.9471715688705444,0.12747149169445038,0.2797752916812897
0.9616683125495911,0.9504441618919373,0.12808312475681305,0.26505422592163086
0.9621877074241638,0.9471715688705444,0.12736397981643677,0.27094289660453796
0.9579805731773376,0.9420289993286133,0.13392502069473267,0.2983243763446808
0.9604737162590027,0.9359513521194458,0.13040117919445038,0.3405635952949524
0.9586038589477539,0.9457690715789795,0.13505300879478455,0.29210808873176575
0.9619799256324768,0.9443665146827698,0.12668024003505707,0.304070383310318
0.9612528085708618,0.9523141384124756,0.1296171396970749,0.27392762899398804
0.9622915983200073,0.9546517133712769,0.12463674694299698,0.26998743414878845
0.962966799736023,0.9490416049957275,0.1269739717245102,0.2690080404281616
0.9625512957572937,0.9434314966201782,0.12497895210981369,0.30387595295906067
0.9608372449874878,0.9462365508079529,0.13340003788471222,0.29688918590545654
0.9622396230697632,0.9448340535163879,0.12715433537960052,0.2920432686805725
0.9619799256324768,0.9429640173912048,0.12896610796451569,0.2826749384403229
0.9618241190910339,0.9476391077041626,0.12632392346858978,0.2845059037208557
0.9633823037147522,0.9495091438293457,0.1193988025188446,0.28298643231391907
0.9614086151123047,0.9504441618919373,0.12539823353290558,0.28983500599861145
0.9590713381767273,0.9438990354537964,0.13318786025047302,0.2696957290172577
0.9610969424247742,0.9541841745376587,0.12914946675300598,0.27841916680336
0.9617722034454346,0.9453015327453613,0.12474438548088074,0.27013421058654785
0.9628109931945801,0.9551191926002502,0.1219998300075531,0.2648448646068573
0.9640575647354126,0.9485741257667542,0.1209840476512909,0.27928438782691956
0.9610450267791748,0.9499766230583191,0.12740841507911682,0.2633100748062134
0.9631226062774658,0.9495091438293457,0.12156809866428375,0.2765970230102539
0.9609411358833313,0.9443665146827698,0.1228826716542244,0.28242653608322144
0.9610969424247742,0.9462365508079529,0.12633925676345825,0.29244542121887207
0.962031900882721,0.9518466591835022,0.12524956464767456,0.28373199701309204
0.9626551866531372,0.9485741257667542,0.12215189635753632,0.27170073986053467
0.9630187749862671,0.9453015327453613,0.12081406265497208,0.300880491733551
0.9619280099868774,0.9527816772460938,0.12386497855186462,0.28110480308532715
0.9617722034454346,0.9490416049957275,0.12522733211517334,0.2816582918167114
0.9628109931945801,0.9490416049957275,0.1191660612821579,0.29742273688316345
0.9638497829437256,0.9509116411209106,0.1180330440402031,0.27316543459892273
0.9619799256324768,0.9509116411209106,0.12163465470075607,0.27564170956611633
0.9627071022987366,0.9462365508079529,0.12155541777610779,0.2892148792743683
0.9610969424247742,0.9476391077041626,0.13135607540607452,0.2899547517299652
0.9627590775489807,0.9499766230583191,0.11824773252010345,0.26318517327308655
0.9645769596099854,0.9471715688705444,0.11767780035734177,0.2842103838920593
0.9608892202377319,0.951379120349884,0.12407966703176498,0.29103580117225647
0.9639536738395691,0.9546517133712769,0.11844073235988617,0.2814439833164215
0.9637458920478821,0.9532491564750671,0.11712642014026642,0.2776821255683899
0.96317458152771,0.9555867314338684,0.12161855399608612,0.27593564987182617
0.962031900882721,0.9523141384124756,0.1266728639602661,0.28923892974853516
0.9618241190910339,0.9509116411209106,0.12367898225784302,0.2812298834323883
0.9648885726928711,0.9509116411209106,0.11427950859069824,0.2684708535671234
0.9635900855064392,0.9518466591835022,0.11637476086616516,0.27352312207221985
0.9636939764022827,0.9485741257667542,0.11868446320295334,0.2782518267631531
0.9627590775489807,0.948106586933136,0.12152214348316193,0.29051893949508667
0.9630187749862671,0.9537166953086853,0.12027636915445328,0.2698523700237274
0.9627071022987366,0.9527816772460938,0.12261959910392761,0.2862135171890259
0.9636939764022827,0.9462365508079529,0.1174149140715599,0.2841530442237854
0.9650963544845581,0.9527816772460938,0.11572340130805969,0.2834669351577759
0.9646808505058289,0.9518466591835022,0.1147342100739479,0.28788378834724426
0.9640055894851685,0.9462365508079529,0.11690398305654526,0.2923923432826996
0.9626032114028931,0.9490416049957275,0.118654765188694,0.30210089683532715
0.9645769596099854,0.9462365508079529,0.11700799316167831,0.30074572563171387
0.9629148840904236,0.9551191926002502,0.11889276653528214,0.28050732612609863
0.9627071022987366,0.9541841745376587,0.12029579281806946,0.2803910970687866
0.9601620435714722,0.9523141384124756,0.12743251025676727,0.2819797992706299
0.9650963544845581,0.9527816772460938,0.11605153977870941,0.27855628728866577
0.9655118584632874,0.9471715688705444,0.11316469311714172,0.2968537509441376
0.9632264971733093,0.9499766230583191,0.11595740169286728,0.28957822918891907
0.9642133712768555,0.9518466591835022,0.11839716881513596,0.29362601041793823
0.9622396230697632,0.9499766230583191,0.11775495857000351,0.29010269045829773
0.9615644216537476,0.9527816772460938,0.12371349334716797,0.28280651569366455
0.9641614556312561,0.9523141384124756,0.11548413336277008,0.2742244303226471
0.9645249843597412,0.9551191926002502,0.11441268026828766,0.28773197531700134
0.9607853293418884,0.9490416049957275,0.1283068060874939,0.27174675464630127
0.9649924635887146,0.9495091438293457,0.11238816380500793,0.2752941846847534
0.9656676650047302,0.951379120349884,0.10960899293422699,0.2779785692691803
0.9651482701301575,0.9546517133712769,0.11299458146095276,0.29225707054138184
0.9649924635887146,0.9546517133712769,0.11265143752098083,0.2769533693790436
0.9613566994667053,0.9490416049957275,0.12326650321483612,0.2872926592826843
0.9640575647354126,0.9424964785575867,0.11654171347618103,0.2867943048477173
0.9635900855064392,0.9509116411209106,0.11997156590223312,0.28794077038764954
0.9622915983200073,0.9476391077041626,0.11906705051660538,0.27898114919662476
0.9632264971733093,0.9560542106628418,0.11431341618299484,0.277798056602478
0.9657715559005737,0.9546517133712769,0.11229706555604935,0.27865132689476013
0.965252161026001,0.9518466591835022,0.11449316889047623,0.27658531069755554
0.9653041362762451,0.9499766230583191,0.11268921196460724,0.2792314887046814
0.9635900855064392,0.9476391077041626,0.11800426989793777,0.3019178509712219
0.9637458920478821,0.9518466591835022,0.1177828311920166,0.2763475179672241
0.965252161026001,0.9546517133712769,0.11272428929805756,0.27539578080177307
0.9637458920478821,0.9471715688705444,0.1169460341334343,0.29329797625541687
0.9642652869224548,0.9448340535163879,0.11674196273088455,0.290235310792923
0.9646288752555847,0.9555867314338684,0.11501124501228333,0.2641638517379761
0.9656676650047302,0.9499766230583191,0.11184225976467133,0.29075169563293457
0.9636939764022827,0.9476391077041626,0.11539074033498764,0.2712268531322479
0.9657715559005737,0.9499766230583191,0.10828324407339096,0.2943582236766815
0.9638497829437256,0.948106586933136,0.11533962190151215,0.28885406255722046
0.9640575647354126,0.9471715688705444,0.11162658035755157,0.3018064498901367
0.9623954892158508,0.9453015327453613,0.11811196058988571,0.2915900945663452
0.9651482701301575,0.9532491564750671,0.11334674805402756,0.2799001634120941
0.9663429260253906,0.9537166953086853,0.10894076526165009,0.28109315037727356
0.9648366570472717,0.9527816772460938,0.1132013127207756,0.29003646969795227
0.9653041362762451,0.9476391077041626,0.11394255608320236,0.2998838722705841
0.9624474048614502,0.9504441618919373,0.12023713439702988,0.27223023772239685
0.965252161026001,0.9490416049957275,0.11108001321554184,0.2779272794723511
0.9648366570472717,0.9527816772460938,0.10934779793024063,0.2852243185043335
0.9636420011520386,0.9523141384124756,0.11650681495666504,0.2946934700012207
0.9661351442337036,0.9518466591835022,0.11179476976394653,0.27977389097213745
0.9656676650047302,0.9537166953086853,0.10878664255142212,0.2832837700843811
0.9643691778182983,0.9518466591835022,0.11825346201658249,0.2744048237800598
0.9641614556312561,0.9499766230583191,0.11488316208124161,0.28536298871040344
0.9651482701301575,0.9546517133712769,0.10974667966365814,0.2874148190021515
0.9645249843597412,0.9490416049957275,0.11215043812990189,0.2864139974117279
0.9647327661514282,0.9546517133712769,0.1129993349313736,0.2717447876930237
0.9654079675674438,0.9495091438293457,0.10991346836090088,0.2761380076408386
0.9647327661514282,0.9471715688705444,0.11002226918935776,0.27828285098075867
