Training Accuracy,Validation Accuracy,Training Loss,Validation Loss
0.9429180026054382,0.9373539090156555,0.4339636564254761,0.47762593626976013
0.9418272376060486,0.9424964785575867,0.4319707751274109,0.47085845470428467
0.9415156245231628,0.904628336429596,0.43423908948898315,0.5658119916915894
0.9388666749000549,0.9382889270782471,0.4392326772212982,0.4922080934047699
0.9428141117095947,0.9326788187026978,0.4239564538002014,0.4950374662876129
0.9427621960639954,0.9401589632034302,0.42741858959198,0.46798571944236755
0.943229615688324,0.9453015327453613,0.4229546785354614,0.47602900862693787
0.9426063299179077,0.936418890953064,0.41778749227523804,0.47314441204071045
0.9441645741462708,0.9443665146827698,0.4156584143638611,0.4601638615131378
0.9436451196670532,0.9392239451408386,0.4174085557460785,0.4608997404575348
0.943229615688324,0.9382889270782471,0.41567811369895935,0.46507325768470764
0.9430738091468811,0.9401589632034302,0.4195806384086609,0.4708183705806732
0.946449875831604,0.9345488548278809,0.40828198194503784,0.4939925968647003
0.9440606832504272,0.9406264424324036,0.41001763939857483,0.4542931914329529
0.9454630613327026,0.9289387464523315,0.4089621603488922,0.49505025148391724
0.9461382627487183,0.9415614604949951,0.4026445150375366,0.46590742468833923
0.9461901783943176,0.9378213882446289,0.4009760320186615,0.46986040472984314
0.9473328590393066,0.9406264424324036,0.4040881097316742,0.44120290875434875
0.9472809433937073,0.9401589632034302,0.3978842794895172,0.4642537236213684
0.9452033638954163,0.939691424369812,0.39933910965919495,0.45606932044029236
0.9475406408309937,0.9420289993286133,0.3934907019138336,0.4561437666416168
0.9471251368522644,0.9420289993286133,0.3930910527706146,0.44194409251213074
0.946865439414978,0.9359513521194458,0.3895815312862396,0.44938772916793823
0.946449875831604,0.9462365508079529,0.3957953453063965,0.44017308950424194
0.9490469098091125,0.9331463575363159,0.38796985149383545,0.4677360951900482
0.9483717083930969,0.9406264424324036,0.3857933580875397,0.457111656665802
0.9459824562072754,0.9345488548278809,0.3944333493709564,0.4583750069141388
0.9488911032676697,0.9424964785575867,0.38209420442581177,0.42969056963920593
0.9495663046836853,0.9373539090156555,0.38256001472473145,0.4462833106517792
0.9492546319961548,0.9443665146827698,0.3830406963825226,0.43830835819244385
0.9484755396842957,0.939691424369812,0.38015156984329224,0.44638535380363464
0.9482678174972534,0.9368863701820374,0.38143178820610046,0.4485325217247009
0.950657069683075,0.9471715688705444,0.3769172132015228,0.42405328154563904
0.9504492878913879,0.9410939812660217,0.37740445137023926,0.4465095102787018
0.9495143890380859,0.9443665146827698,0.37870562076568604,0.439241498708725
0.9528385400772095,0.936418890953064,0.3694288730621338,0.4570907950401306
0.950657069683075,0.9443665146827698,0.37139612436294556,0.43069136142730713
0.950657069683075,0.9457690715789795,0.36799824237823486,0.43563997745513916
0.9522671699523926,0.9382889270782471,0.36820101737976074,0.4512380361557007
0.9483197331428528,0.936418890953064,0.37330806255340576,0.44733503460884094
0.9496701955795288,0.9378213882446289,0.36935725808143616,0.4451672434806824
0.9502934813499451,0.9448340535163879,0.3682209253311157,0.42406830191612244
0.9508128762245178,0.9401589632034302,0.3656277358531952,0.445427805185318
0.9512802958488464,0.9434314966201782,0.3633630573749542,0.42132702469825745
0.9507609009742737,0.9438990354537964,0.3662860691547394,0.43632498383522034
0.9516958594322205,0.9457690715789795,0.3611447513103485,0.41785189509391785
0.9510725736618042,0.939691424369812,0.3602539598941803,0.43003326654434204
0.9494104981422424,0.9387564063072205,0.36262306571006775,0.42816436290740967
0.9524229764938354,0.9401589632034302,0.3590487837791443,0.41995009779930115
0.9522152543067932,0.9471715688705444,0.35674992203712463,0.4255657494068146
0.9512802958488464,0.9434314966201782,0.36181017756462097,0.4212091863155365
0.9514880776405334,0.9429640173912048,0.3612470328807831,0.42052701115608215
0.9517996907234192,0.9438990354537964,0.35621336102485657,0.4145551323890686
0.9521632790565491,0.9415614604949951,0.3578772246837616,0.4263022243976593
0.9536176323890686,0.9429640173912048,0.3483971655368805,0.4032355546951294
0.9503453969955444,0.948106586933136,0.3526756465435028,0.4070589244365692
0.9519555568695068,0.9406264424324036,0.35148200392723083,0.4143329858779907
0.953877329826355,0.9471715688705444,0.3463760018348694,0.4052208364009857
0.9526826739311218,0.9410939812660217,0.3482694625854492,0.4177434742450714
0.9528385400772095,0.9438990354537964,0.34951546788215637,0.41135460138320923
0.9517996907234192,0.946704089641571,0.35437846183776855,0.41273781657218933
0.9524229764938354,0.9509116411209106,0.35039350390434265,0.4004499912261963
0.9543967247009277,0.9490416049957275,0.34507033228874207,0.40363752841949463
0.9527865648269653,0.9424964785575867,0.3447644114494324,0.4257732033729553
0.9546564221382141,0.9448340535163879,0.344137966632843,0.42544761300086975
0.9546564221382141,0.9406264424324036,0.3437482714653015,0.40591004490852356
0.9551758170127869,0.9406264424324036,0.34081563353538513,0.4181893765926361
0.9516438841819763,0.9485741257667542,0.34731194376945496,0.42121177911758423
0.9538253545761108,0.9429640173912048,0.3412712812423706,0.409679651260376
0.9546045064926147,0.9429640173912048,0.3388921618461609,0.40505409240722656
0.9526826739311218,0.9420289993286133,0.34210318326950073,0.39249932765960693
0.9550719261169434,0.9434314966201782,0.3351263403892517,0.4165019392967224
0.9528385400772095,0.9438990354537964,0.3402964472770691,0.4066959023475647
0.9540331363677979,0.9485741257667542,0.33617672324180603,0.4106936454772949
0.953877329826355,0.9420289993286133,0.3419208228588104,0.4341104030609131
0.9549161195755005,0.9476391077041626,0.3353193700313568,0.39305204153060913
0.9546045064926147,0.9438990354537964,0.3346445560455322,0.41349270939826965
0.9537215232849121,0.9462365508079529,0.3372783362865448,0.40437737107276917
0.9520074725151062,0.9453015327453613,0.34010985493659973,0.40964940190315247
0.9536176323890686,0.9434314966201782,0.337738960981369,0.4014745056629181
0.954812228679657,0.946704089641571,0.3333231210708618,0.410725474357605
0.9563184976577759,0.9453015327453613,0.32761242985725403,0.4017549753189087
0.9553835988044739,0.9331463575363159,0.33097967505455017,0.45755985379219055
0.9551239013671875,0.9420289993286133,0.33038437366485596,0.4062492251396179
0.9550719261169434,0.9424964785575867,0.3307197093963623,0.4102802872657776
0.9562146067619324,0.946704089641571,0.32782548666000366,0.4054330289363861
0.9569936990737915,0.9438990354537964,0.3269152045249939,0.40880832076072693
0.9551239013671875,0.9429640173912048,0.3277319371700287,0.4082042872905731
0.9553316235542297,0.9434314966201782,0.32983502745628357,0.4029979109764099
0.9554874300956726,0.9462365508079529,0.3246597945690155,0.3872293531894684
0.957097589969635,0.9410939812660217,0.32398879528045654,0.4028097987174988
0.9541889429092407,0.946704089641571,0.3293747007846832,0.398015558719635
0.9549680352210999,0.9434314966201782,0.325175940990448,0.39833489060401917
0.956162691116333,0.946704089641571,0.32554373145103455,0.39585617184638977
0.9543447494506836,0.926601231098175,0.32754355669021606,0.4515533447265625
0.9555394053459167,0.9471715688705444,0.32442978024482727,0.3951762020587921
0.955954909324646,0.9401589632034302,0.32378268241882324,0.4027790427207947
0.9562665820121765,0.9420289993286133,0.3225366771221161,0.387797087430954
0.9561107158660889,0.946704089641571,0.3201789855957031,0.38681676983833313
0.9553316235542297,0.9485741257667542,0.3214094936847687,0.3893589973449707
0.9560588002204895,0.9462365508079529,0.3221484422683716,0.38447707891464233
0.9551239013671875,0.9457690715789795,0.3221530318260193,0.3998861312866211
0.9562665820121765,0.9471715688705444,0.32023853063583374,0.3890116512775421
0.955747127532959,0.9443665146827698,0.32078343629837036,0.3909807503223419
0.9574611783027649,0.939691424369812,0.31532353162765503,0.40074020624160767
0.9581363797187805,0.9373539090156555,0.31416282057762146,0.4050174355506897
0.9579286575317383,0.9453015327453613,0.31446173787117004,0.3959868550300598
0.9571495056152344,0.948106586933136,0.3156672418117523,0.39485469460487366
0.9565781950950623,0.9499766230583191,0.3174140751361847,0.39043429493904114
0.9540850520133972,0.9462365508079529,0.32863056659698486,0.4018576145172119
0.9563704133033752,0.948106586933136,0.32111817598342896,0.3864394426345825
0.9579286575317383,0.9476391077041626,0.3095410168170929,0.39292824268341064
0.9568378925323486,0.9382889270782471,0.3153434991836548,0.41205939650535583
0.9577727913856506,0.946704089641571,0.31136566400527954,0.39869141578674316
0.9567859768867493,0.946704089641571,0.31106826663017273,0.3853749632835388
0.9560068845748901,0.9443665146827698,0.3123672604560852,0.394845187664032
0.9547603130340576,0.9429640173912048,0.32062819600105286,0.4016445577144623
0.9538253545761108,0.9438990354537964,0.32465919852256775,0.3895816206932068
0.9566820859909058,0.9453015327453613,0.310039758682251,0.38780567049980164
0.958448052406311,0.9420289993286133,0.3076528310775757,0.3937515616416931
0.9556952118873596,0.946704089641571,0.3176886737346649,0.38475704193115234
0.9577208757400513,0.946704089641571,0.30770960450172424,0.383461058139801
0.9576689600944519,0.9485741257667542,0.3092478811740875,0.38124778866767883
0.9572014808654785,0.9410939812660217,0.3108861446380615,0.39218151569366455
0.9568378925323486,0.9448340535163879,0.31059104204177856,0.3812035024166107
0.9579286575317383,0.946704089641571,0.30770203471183777,0.3875022530555725
0.9577727913856506,0.9331463575363159,0.3049705922603607,0.4398127794265747
0.9565781950950623,0.9410939812660217,0.31178954243659973,0.4202948808670044
0.9556432962417603,0.9392239451408386,0.31585225462913513,0.3983772099018097
0.956162691116333,0.9406264424324036,0.31115463376045227,0.38675862550735474
0.9579805731773376,0.9429640173912048,0.3060111701488495,0.3897964656352997
0.9587077498435974,0.9448340535163879,0.30445563793182373,0.3753434717655182
0.9578247666358948,0.9485741257667542,0.3086946904659271,0.37803444266319275
0.958240270614624,0.9448340535163879,0.3027765154838562,0.3800419270992279
0.9590713381767273,0.9476391077041626,0.30603039264678955,0.3733856976032257
0.9597984552383423,0.9476391077041626,0.30059945583343506,0.37457484006881714
0.9591232538223267,0.9457690715789795,0.30074357986450195,0.37917622923851013
0.957097589969635,0.9495091438293457,0.30475446581840515,0.3754834532737732
0.9542928338050842,0.9462365508079529,0.3147395849227905,0.38374584913253784
0.959175169467926,0.948106586933136,0.2985410988330841,0.381515771150589
0.9581363797187805,0.948106586933136,0.30164074897766113,0.37392061948776245
0.9599543213844299,0.9490416049957275,0.2991381585597992,0.37185192108154297
0.9585519433021545,0.946704089641571,0.30067530274391174,0.39269551634788513
0.9579286575317383,0.9392239451408386,0.2994813919067383,0.38282155990600586
0.9574611783027649,0.9485741257667542,0.3065696656703949,0.3749503493309021
0.9569417834281921,0.946704089641571,0.3019384741783142,0.3728156089782715
0.9581883549690247,0.9392239451408386,0.29660916328430176,0.3934556543827057
0.9574611783027649,0.946704089641571,0.30135539174079895,0.3777272403240204
0.9597465395927429,0.9406264424324036,0.2975778877735138,0.3996294438838959
0.9583441615104675,0.9485741257667542,0.29782819747924805,0.37217649817466736
0.9571495056152344,0.9434314966201782,0.30197232961654663,0.3852895200252533
0.9590713381767273,0.9476391077041626,0.2979833781719208,0.3864080607891083
0.9597465395927429,0.9424964785575867,0.29508569836616516,0.3727646470069885
0.9585519433021545,0.9523141384124756,0.2962123453617096,0.36434534192085266
0.9578766822814941,0.9382889270782471,0.2977876365184784,0.42086970806121826
0.9581363797187805,0.9499766230583191,0.3009487986564636,0.3696199655532837
0.9575650691986084,0.9453015327453613,0.30221766233444214,0.37870824337005615
0.9599543213844299,0.9415614604949951,0.2926422953605652,0.38972553610801697
0.9589154720306396,0.9387564063072205,0.2995329797267914,0.3827069103717804
0.9592271447181702,0.9509116411209106,0.2939312756061554,0.3759537935256958
0.958448052406311,0.9476391077041626,0.29404139518737793,0.3758241534233093
0.9585519433021545,0.9438990354537964,0.29330408573150635,0.38784146308898926
